DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nuclear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,spot_id_delta,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,load_forecast_lag_1,load_forecast_lag_24,gas_power_available_lag_1,gas_power_available_lag_24,wind_power_forecasts_average_lag_1,wind_power_forecasts_average_lag_24,solar_power_forecasts_average_lag_1,solar_power_forecasts_average_lag_24,wind_power_forecasts_std_lag_1,wind_power_forecasts_std_lag_24,solar_power_forecasts_std_lag_1,solar_power_forecasts_std_lag_24
2022-04-23 06:00:00,41741.0,2806.0,10675.0,31037.0,5304.0,880.0,107.54492905156324,19.82645291760777,,-17.60601246187821,6,5,4,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,39182.0,52241.0,10675.0,11140.0,5821.0,3576.0,330.0,1456.0,63.68439851626971,98.56440116223806,2.706202027152585,14.756852844775317
2022-04-23 07:00:00,44097.0,2806.0,10675.0,30927.0,4793.0,1613.0,106.82391901256322,57.67071843410552,,-26.24026027745961,7,5,4,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,41741.0,52949.0,10675.0,11140.0,5304.0,3024.0,880.0,3031.0,107.54492905156324,98.94145624916712,19.82645291760777,32.83211404126002
2022-04-23 08:00:00,45338.0,2806.0,10675.0,30927.0,4625.0,2364.0,93.96448014761584,101.61449963439102,,-23.11157105606256,8,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,44097.0,52603.0,10675.0,11140.0,4793.0,2762.0,1613.0,4700.0,106.82391901256322,101.39375133832225,57.67071843410552,28.788898096223956
2022-04-23 09:00:00,46265.0,2806.0,10675.0,30927.0,4659.0,2984.0,128.01434764359138,143.02497610854385,,-26.02285532628173,9,5,4,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,45338.0,52127.0,10675.0,11140.0,4625.0,2768.0,2364.0,6056.0,93.96448014761584,116.27819076275163,101.61449963439102,27.19429005811134
2022-04-23 10:00:00,47531.0,2806.0,10675.0,30927.0,4915.0,3475.0,108.22905992276156,145.48224966407506,,-29.24892496830037,10,5,4,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,46265.0,52396.0,10675.0,11140.0,4659.0,3020.0,2984.0,6907.0,128.01434764359138,84.21294592542097,143.02497610854385,38.64540490487138
2022-04-23 11:00:00,45967.0,2806.0,10675.0,30927.0,5075.0,3690.0,136.46902255694172,120.15639318625291,,-34.054883509671924,11,5,4,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,47531.0,50676.0,10675.0,11140.0,4915.0,3166.0,3475.0,7184.0,108.22905992276156,40.75821421681527,145.48224966407506,61.2468486584273
2022-04-23 12:00:00,44235.0,2806.0,10675.0,30927.0,5198.0,3596.0,105.73485459924876,113.09923920388098,,-45.81214882434304,12,5,4,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,45967.0,48866.0,10675.0,11140.0,5075.0,3188.0,3690.0,7039.0,136.46902255694172,27.73520921257596,120.15639318625291,88.06474148494638
2022-04-23 13:00:00,42721.0,2806.0,10675.0,30927.0,5144.0,3202.0,129.4733900465987,131.7802523925148,,-7.449849145860725,13,5,4,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,44235.0,46266.0,10675.0,11140.0,5198.0,2357.0,3596.0,6474.0,105.73485459924876,335.1823810575797,113.09923920388098,126.54155161730148
2022-04-23 14:00:00,41662.0,2806.0,10675.0,30927.0,5360.0,2714.0,92.86902793292498,133.27811952026184,,2.0308757596218925,14,5,4,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,42721.0,44525.0,10675.0,11140.0,5144.0,2325.0,3202.0,5451.0,129.4733900465987,354.357737814777,131.7802523925148,112.7208942476956
2022-04-23 15:00:00,41834.0,2806.0,10675.0,30927.0,5468.0,2004.0,210.0115794237624,105.36118905332346,,-13.20193365695792,15,5,4,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,41662.0,43760.0,10675.0,11140.0,5360.0,2353.0,2714.0,3977.0,92.86902793292498,389.8355290151729,133.27811952026184,74.54911558778308
2022-04-23 16:00:00,43751.0,2806.0,10675.0,31037.0,5318.0,1218.0,284.974021372375,50.65031064321325,,-3.214658671586733,16,5,4,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,41834.0,45234.0,10675.0,11140.0,5468.0,2464.0,2004.0,2225.0,210.0115794237624,359.0806636619031,105.36118905332346,40.00388869986394
2022-04-23 17:00:00,44939.0,2806.0,10675.0,31037.0,4848.0,567.0,198.85991519915737,15.234880613302623,,15.776414218530531,17,5,4,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,43751.0,46565.0,10675.0,11140.0,5318.0,2691.0,1218.0,893.0,284.974021372375,255.9353139381801,50.65031064321325,24.985138439823444
2022-04-23 18:00:00,44634.0,2806.0,10675.0,31037.0,4481.0,175.0,126.9123682166129,6.90128812452992,,19.461038845331416,18,5,4,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,44939.0,45786.0,10675.0,11140.0,4848.0,3306.0,567.0,190.0,198.85991519915737,152.80398014844468,15.234880613302623,2.806313743222024
2022-04-23 19:00:00,44384.0,2806.0,10675.0,31037.0,4312.0,27.0,112.4448753834518,0.9545214042184216,,18.49959377700952,19,5,4,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,44634.0,45695.0,10675.0,11140.0,4481.0,4221.0,175.0,0.0,126.9123682166129,101.8087843529649,6.90128812452992,0.0
2022-04-23 20:00:00,45107.0,2806.0,10675.0,31037.0,4280.0,0.0,154.19641926544736,0.0,,9.4916431670282,20,5,4,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,44384.0,46140.0,10675.0,11140.0,4312.0,4960.0,27.0,0.0,112.4448753834518,96.50417788472312,0.9545214042184216,0.0
2022-04-23 21:00:00,46568.0,2806.0,10675.0,31037.0,4284.0,0.0,170.72400450518316,0.0,,10.929567517990677,21,5,4,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,45107.0,47100.0,10675.0,11140.0,4280.0,5357.0,0.0,0.0,154.19641926544736,117.78611231366898,0.0,0.0
2022-04-23 22:00:00,44900.0,2806.0,10675.0,29506.0,4202.0,0.0,102.9975727869348,0.0,,14.78140366312084,22,5,4,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,46568.0,43892.0,10675.0,10675.0,4284.0,5482.0,0.0,0.0,170.72400450518316,34.10709776054028,0.0,0.0
2022-04-23 23:00:00,42729.0,2806.0,10675.0,29506.0,3996.0,0.0,100.5002520076184,0.0,,39.17806939830194,23,5,4,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,44900.0,41785.0,10675.0,10675.0,4202.0,5479.0,0.0,0.0,102.9975727869348,32.03409131746926,0.0,0.0
2022-04-24 00:00:00,41195.0,2806.0,10675.0,29506.0,3820.0,0.0,81.63366680209566,0.0,,4.29622172428509,0,6,4,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,42729.0,40053.0,10675.0,10675.0,3996.0,5519.0,0.0,0.0,100.5002520076184,57.176969859839126,0.0,0.0
2022-04-24 01:00:00,38920.0,2806.0,10675.0,29506.0,3679.0,0.0,56.21655142033146,0.0,,29.231757356375525,1,6,4,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,41195.0,37743.0,10675.0,10675.0,3820.0,5589.0,0.0,0.0,81.63366680209566,80.28934602403557,0.0,0.0
2022-04-24 02:00:00,37854.0,2806.0,10675.0,29506.0,3355.0,0.0,104.74282230076412,0.0,,49.25664339032024,2,6,4,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,38920.0,36878.0,10675.0,10675.0,3679.0,5699.0,0.0,0.0,56.21655142033146,88.18911645683903,0.0,0.0
2022-04-24 03:00:00,37540.0,2806.0,10675.0,29506.0,3105.0,0.0,125.95190491985896,0.0,,29.34219893136047,3,6,4,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,37854.0,37185.0,10675.0,10675.0,3355.0,5769.0,0.0,0.0,104.74282230076412,82.56991491865084,0.0,0.0
2022-04-24 04:00:00,37794.0,2806.0,10675.0,29506.0,3068.0,45.0,128.69526249336172,1.6016739609309354,,16.34810875903156,4,6,4,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,37540.0,38106.0,10675.0,10675.0,3105.0,5827.0,0.0,55.0,125.95190491985896,77.08371224072238,0.0,1.3284223283101415
2022-04-24 05:00:00,38432.0,2806.0,10675.0,29506.0,2983.0,300.0,199.9840843340492,3.66220762735846,,8.236161097852005,5,6,4,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,37794.0,39182.0,10675.0,10675.0,3068.0,5821.0,45.0,330.0,128.69526249336172,63.68439851626971,1.6016739609309354,2.706202027152585
2022-04-24 06:00:00,40755.0,2806.0,10675.0,29506.0,2753.0,831.0,259.86880173973805,29.591334184580543,,0.9701243232404124,6,6,4,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,38432.0,41741.0,10675.0,10675.0,2983.0,5304.0,300.0,880.0,199.9840843340492,107.54492905156324,3.66220762735846,19.82645291760777
2022-04-24 07:00:00,43081.0,2806.0,10675.0,29506.0,2725.0,1693.0,202.5809609801328,56.21518530453776,,-17.282031002489248,7,6,4,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,40755.0,44097.0,10675.0,10675.0,2753.0,4793.0,831.0,1613.0,259.86880173973805,106.82391901256322,29.591334184580543,57.67071843410552
2022-04-24 08:00:00,44729.0,2806.0,10675.0,29506.0,2854.0,2679.0,100.87149658614864,64.50951188920156,,-4.310125599451965,8,6,4,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,43081.0,45338.0,10675.0,10675.0,2725.0,4625.0,1693.0,2364.0,202.5809609801328,93.96448014761584,56.21518530453776,101.61449963439102
2022-04-24 09:00:00,46063.0,2806.0,10675.0,29506.0,2944.0,3619.0,45.009548732731886,50.785367920014565,,3.054417244548404,9,6,4,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,44729.0,46265.0,10675.0,10675.0,2854.0,4659.0,2679.0,2984.0,100.87149658614864,128.01434764359138,64.50951188920156,143.02497610854385
2022-04-24 10:00:00,47446.0,2806.0,10675.0,29506.0,3035.0,4390.0,50.69748804544113,40.17482221328788,,3.127792091264496,10,6,4,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,46063.0,47531.0,10675.0,10675.0,2944.0,4915.0,3619.0,3475.0,45.009548732731886,108.22905992276156,50.785367920014565,145.48224966407506
2022-04-24 11:00:00,45561.0,2806.0,10675.0,29506.0,3110.0,4824.0,58.59211506433624,45.0675962892868,,16.76193867678799,11,6,4,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,47446.0,45967.0,10675.0,10675.0,3035.0,5075.0,4390.0,3690.0,50.69748804544113,136.46902255694172,40.17482221328788,120.15639318625291
2022-04-24 12:00:00,43029.0,2806.0,10675.0,29506.0,3173.0,4920.0,53.35183502611343,46.507607080346176,,28.681435409457904,12,6,4,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,45561.0,44235.0,10675.0,10675.0,3110.0,5198.0,4824.0,3596.0,58.59211506433624,105.73485459924876,45.0675962892868,113.09923920388098
2022-04-24 13:00:00,40708.0,2806.0,10675.0,29506.0,2964.0,4848.0,133.44201522972963,104.38431357553117,,26.36833106790378,13,6,4,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,43029.0,42721.0,10675.0,10675.0,3173.0,5144.0,4920.0,3202.0,53.35183502611343,129.4733900465987,46.507607080346176,131.7802523925148
2022-04-24 14:00:00,39220.0,2806.0,10675.0,29506.0,3072.0,4311.0,104.23308358810888,96.55803419837268,,24.85584293404437,14,6,4,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,40708.0,41662.0,10675.0,10675.0,2964.0,5360.0,4848.0,2714.0,133.44201522972963,92.86902793292498,104.38431357553117,133.27811952026184
2022-04-24 15:00:00,39265.0,2806.0,10675.0,29506.0,3278.0,3398.0,74.26905185534585,78.42964191017778,,41.529407745847394,15,6,4,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,39220.0,41834.0,10675.0,10675.0,3072.0,5468.0,4311.0,2004.0,104.23308358810888,210.0115794237624,96.55803419837268,105.36118905332346
2022-04-24 16:00:00,41384.0,2806.0,10675.0,29506.0,3453.0,2107.0,72.14192361489356,61.23597345061516,,25.69790042848399,16,6,4,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,39265.0,43751.0,10675.0,10675.0,3278.0,5318.0,3398.0,1218.0,74.26905185534585,284.974021372375,78.42964191017778,50.65031064321325
2022-04-24 17:00:00,43614.0,2806.0,11140.0,29506.0,3472.0,902.0,75.64258060114025,24.68472633605069,,18.438990479147265,17,6,4,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,41384.0,44939.0,10675.0,10675.0,3453.0,4848.0,2107.0,567.0,72.14192361489356,198.85991519915737,61.23597345061516,15.234880613302623
2022-04-24 18:00:00,43886.0,2806.0,11140.0,29506.0,3522.0,255.0,76.68576884179464,3.696416110706708,,7.336444016638609,18,6,4,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,43614.0,44634.0,11140.0,10675.0,3472.0,4481.0,902.0,175.0,75.64258060114025,126.9123682166129,24.68472633605069,6.90128812452992
2022-04-24 19:00:00,44904.0,2806.0,11140.0,29506.0,3677.0,30.0,88.44061320169632,2.0877572078022304,,18.902799596696724,19,6,4,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,43886.0,44384.0,11140.0,10675.0,3522.0,4312.0,255.0,27.0,76.68576884179464,112.4448753834518,3.696416110706708,0.9545214042184216
2022-04-24 20:00:00,45351.0,2806.0,11140.0,29506.0,3759.0,0.0,80.88515766294041,0.0,,18.12517825083356,20,6,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,44904.0,45107.0,11140.0,10675.0,3677.0,4280.0,30.0,0.0,88.44061320169632,154.19641926544736,2.0877572078022304,0.0
2022-04-24 21:00:00,46230.0,2806.0,11140.0,29506.0,3689.0,0.0,112.92282446748422,0.0,,17.753045167557048,21,6,4,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,45351.0,46568.0,11140.0,10675.0,3759.0,4284.0,0.0,0.0,80.88515766294041,170.72400450518316,0.0,0.0
2022-04-24 22:00:00,43744.0,2806.0,11140.0,28651.0,3579.0,0.0,28.41251910391025,0.0,,19.21207531610776,22,6,4,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,46230.0,44900.0,11140.0,10675.0,3689.0,4202.0,0.0,0.0,112.92282446748422,102.9975727869348,0.0,0.0
2022-04-24 23:00:00,41578.0,2806.0,11140.0,29711.0,3434.0,0.0,41.23711920103041,0.0,,20.908596979332287,23,6,4,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,43744.0,42729.0,11140.0,10675.0,3579.0,3996.0,0.0,0.0,28.41251910391025,100.5002520076184,0.0,0.0
2022-04-25 00:00:00,40084.0,2806.0,11140.0,29711.0,3218.0,0.0,38.434053527935774,0.0,,25.230003233455506,0,0,4,0,0.0,1.0,0.0,1.0,41578.0,41195.0,11140.0,10675.0,3434.0,3820.0,0.0,0.0,41.23711920103041,81.63366680209566,0.0,0.0
2022-04-25 01:00:00,38077.0,2806.0,11140.0,29711.0,3046.0,0.0,38.296401646694704,0.0,,26.05319638027879,1,0,4,0,0.25881904510252074,0.9659258262890683,0.0,1.0,40084.0,38920.0,11140.0,10675.0,3218.0,3679.0,0.0,0.0,38.434053527935774,56.21655142033146,0.0,0.0
2022-04-25 02:00:00,37457.0,2806.0,11140.0,29711.0,2945.0,0.0,39.926239181312816,0.0,,25.57968250235183,2,0,4,0,0.49999999999999994,0.8660254037844387,0.0,1.0,38077.0,37854.0,11140.0,10675.0,3046.0,3355.0,0.0,0.0,38.296401646694704,104.74282230076412,0.0,0.0
2022-04-25 03:00:00,39685.0,2806.0,11140.0,30420.0,2888.0,0.0,49.89063202043717,0.0,,21.068514330278816,3,0,4,0,0.7071067811865476,0.7071067811865476,0.0,1.0,37457.0,37540.0,11140.0,10675.0,2945.0,3105.0,0.0,0.0,39.926239181312816,125.95190491985896,0.0,0.0
2022-04-25 04:00:00,44121.0,2806.0,11140.0,30420.0,2804.0,74.0,76.97440369063887,0.6156987634551976,,1.8980819822575652,4,0,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,39685.0,37794.0,11140.0,10675.0,2888.0,3068.0,0.0,45.0,49.89063202043717,128.69526249336172,0.0,1.6016739609309354
2022-04-25 05:00:00,48181.0,2806.0,11140.0,30420.0,2593.0,439.0,66.53685891873187,5.030949961621564,,-0.4816468061521277,5,0,4,0,0.9659258262890683,0.25881904510252074,0.0,1.0,44121.0,38432.0,11140.0,10675.0,2804.0,2983.0,74.0,300.0,76.97440369063887,199.9840843340492,0.6156987634551976,3.66220762735846
2022-04-25 06:00:00,51174.0,2806.0,11140.0,30420.0,2169.0,1384.0,31.7140512352433,9.6541501116921,,-9.74013425376927,6,0,4,0,1.0,6.123233995736766e-17,0.0,1.0,48181.0,40755.0,11140.0,10675.0,2593.0,2753.0,439.0,831.0,66.53685891873187,259.86880173973805,5.030949961621564,29.591334184580543
2022-04-25 07:00:00,52179.0,2806.0,11140.0,30420.0,1815.0,2847.0,22.12147095299441,18.827389310132556,,2.211843538022123,7,0,4,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,51174.0,43081.0,11140.0,10675.0,2169.0,2725.0,1384.0,1693.0,31.7140512352433,202.5809609801328,9.6541501116921,56.21518530453776
2022-04-25 08:00:00,52170.0,2806.0,11140.0,30420.0,1663.0,4315.0,23.720320292340933,23.149768135034925,,8.262380885975915,8,0,4,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,52179.0,44729.0,11140.0,10675.0,1815.0,2854.0,2847.0,2679.0,22.12147095299441,100.87149658614864,18.827389310132556,64.50951188920156
2022-04-25 09:00:00,52491.0,2806.0,11140.0,30420.0,1522.0,5417.0,19.602337462326485,30.720381346352724,,7.076205226515981,9,0,4,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,52170.0,46063.0,11140.0,10675.0,1663.0,2944.0,4315.0,3619.0,23.720320292340933,45.009548732731886,23.149768135034925,50.785367920014565
2022-04-25 10:00:00,52945.0,2806.0,11140.0,30420.0,1424.0,6077.0,14.779976739437032,44.29978090504864,,7.238064898836058,10,0,4,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,52491.0,47446.0,11140.0,10675.0,1522.0,3035.0,5417.0,4390.0,19.602337462326485,50.69748804544113,30.720381346352724,40.17482221328788
2022-04-25 11:00:00,51636.0,2806.0,11140.0,30420.0,1425.0,6379.0,14.764823060233416,50.71372943238518,,9.246855212077634,11,0,4,0,0.258819045102521,-0.9659258262890682,0.0,1.0,52945.0,45561.0,11140.0,10675.0,1424.0,3110.0,6077.0,4824.0,14.779976739437032,58.59211506433624,44.29978090504864,45.0675962892868
2022-04-25 12:00:00,49927.0,2806.0,11140.0,30420.0,1468.0,6374.0,22.386679045646968,48.58332912924987,,7.378600272414076,12,0,4,0,1.2246467991473532e-16,-1.0,0.0,1.0,51636.0,43029.0,11140.0,10675.0,1425.0,3173.0,6379.0,4920.0,14.764823060233416,53.35183502611343,50.71372943238518,46.507607080346176
2022-04-25 13:00:00,47908.0,2806.0,11140.0,30420.0,2131.0,6171.0,266.0806656540844,47.90049209410245,,6.151501377068684,13,0,4,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,49927.0,40708.0,11140.0,10675.0,1468.0,2964.0,6374.0,4848.0,22.386679045646968,133.44201522972963,48.58332912924987,104.38431357553117
2022-04-25 14:00:00,46179.0,2806.0,11140.0,30420.0,2348.0,5520.0,284.92690652778333,64.4376898485348,,4.271551660686328,14,0,4,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,47908.0,39220.0,11140.0,10675.0,2131.0,3072.0,6171.0,4311.0,266.0806656540844,104.23308358810888,47.90049209410245,96.55803419837268
2022-04-25 15:00:00,45312.0,2806.0,11140.0,30420.0,2451.0,4354.0,273.77061856105297,69.24965188153865,,5.635363331330154,15,0,4,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,46179.0,39265.0,11140.0,10675.0,2348.0,3278.0,5520.0,3398.0,284.92690652778333,74.26905185534585,64.4376898485348,78.42964191017778
2022-04-25 16:00:00,47021.0,2806.0,11140.0,30420.0,2468.0,2725.0,244.95519998563012,42.97000615046951,,2.8956995325246453,16,0,4,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,45312.0,41384.0,11140.0,10675.0,2451.0,3453.0,4354.0,2107.0,273.77061856105297,72.14192361489356,69.24965188153865,61.23597345061516
2022-04-25 17:00:00,48511.0,2806.0,11140.0,30420.0,2473.0,1178.0,191.89394185496025,10.167603391663148,,-10.456448105805862,17,0,4,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,47021.0,43614.0,11140.0,11140.0,2468.0,3472.0,2725.0,902.0,244.95519998563012,75.64258060114025,42.97000615046951,24.68472633605069
2022-04-25 18:00:00,47943.0,2806.0,11140.0,30420.0,2502.0,300.0,116.45713156377995,3.5548982527354545,,-12.0572695317681,18,0,4,0,-1.0,-1.8369701987210297e-16,0.0,1.0,48511.0,43886.0,11140.0,11140.0,2473.0,3522.0,1178.0,255.0,191.89394185496025,76.68576884179464,10.167603391663148,3.696416110706708
2022-04-25 19:00:00,47456.0,2806.0,11140.0,30420.0,2629.0,31.0,53.72599500877145,2.187990307862811,,-12.52332912634978,19,0,4,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,47943.0,44904.0,11140.0,11140.0,2502.0,3677.0,300.0,30.0,116.45713156377995,88.44061320169632,3.5548982527354545,2.0877572078022304
2022-04-25 20:00:00,47771.0,2806.0,11140.0,30420.0,2686.0,0.0,29.764192293041184,0.0,,-12.256458787614465,20,0,4,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,47456.0,45351.0,11140.0,11140.0,2629.0,3759.0,31.0,0.0,53.72599500877145,80.88515766294041,2.187990307862811,0.0
2022-04-25 21:00:00,48463.0,2806.0,11140.0,30420.0,2548.0,0.0,35.70122935947451,0.0,,-6.229729764289687,21,0,4,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,47771.0,46230.0,11140.0,11140.0,2686.0,3689.0,0.0,0.0,29.764192293041184,112.92282446748422,0.0,0.0
2022-04-25 22:00:00,46118.0,2806.0,11140.0,30441.0,2393.0,0.0,34.39999240005997,0.0,,-10.033513973613282,22,0,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,48463.0,43744.0,11140.0,11140.0,2548.0,3579.0,0.0,0.0,35.70122935947451,28.41251910391025,0.0,0.0
2022-04-25 23:00:00,44178.0,2806.0,11140.0,30441.0,2293.0,0.0,73.57999959139225,0.0,,-13.703620881155103,23,0,4,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,46118.0,41578.0,11140.0,11140.0,2393.0,3434.0,0.0,0.0,34.39999240005997,41.23711920103041,0.0,0.0
2022-04-26 00:00:00,42986.0,2806.0,11140.0,30441.0,2291.0,0.0,58.496857633048656,0.0,,-19.61400544060672,0,1,4,0,0.0,1.0,0.7818314824680298,0.6234898018587336,44178.0,40084.0,11140.0,11140.0,2293.0,3218.0,0.0,0.0,73.57999959139225,38.434053527935774,0.0,0.0
2022-04-26 01:00:00,41199.0,2806.0,11140.0,30566.0,2292.0,0.0,42.07808645217989,0.0,,-16.880770631067975,1,1,4,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,42986.0,38077.0,11140.0,11140.0,2291.0,3046.0,0.0,0.0,58.496857633048656,38.296401646694704,0.0,0.0
2022-04-26 02:00:00,40793.0,2806.0,11140.0,30566.0,2261.0,0.0,49.4484943630365,0.0,,-17.85961440261866,2,1,4,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,41199.0,37457.0,11140.0,11140.0,2292.0,2945.0,0.0,0.0,42.07808645217989,39.926239181312816,0.0,0.0
2022-04-26 03:00:00,42787.0,2806.0,11140.0,30566.0,2275.0,0.0,48.40289112523184,0.0,,-14.237059604247063,3,1,4,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,40793.0,39685.0,11140.0,11140.0,2261.0,2888.0,0.0,0.0,49.4484943630365,49.89063202043717,0.0,0.0
2022-04-26 04:00:00,47107.0,2806.0,11140.0,30566.0,2286.0,74.0,56.79121261309145,2.036432867425149,,-8.85392090830365,4,1,4,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,42787.0,44121.0,11140.0,11140.0,2275.0,2804.0,0.0,74.0,48.40289112523184,76.97440369063887,0.0,0.6156987634551976
2022-04-26 05:00:00,50998.0,2806.0,11140.0,30566.0,2228.0,539.0,79.30968505668679,4.488183468807105,,-23.167806519453165,5,1,4,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,47107.0,48181.0,11140.0,11140.0,2286.0,2593.0,74.0,439.0,56.79121261309145,66.53685891873187,2.036432867425149,5.030949961621564
2022-04-26 06:00:00,53311.0,2806.0,11140.0,30566.0,2074.0,1915.0,100.97051922038403,17.726314400410985,,-20.0798244096531,6,1,4,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,50998.0,51174.0,11140.0,11140.0,2228.0,2169.0,539.0,1384.0,79.30968505668679,31.7140512352433,4.488183468807105,9.6541501116921
2022-04-26 07:00:00,53737.0,2806.0,11140.0,30566.0,1972.0,3837.0,104.4790375197138,30.565690535443352,,-17.249536196506227,7,1,4,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,53311.0,52179.0,11140.0,11140.0,2074.0,1815.0,1915.0,2847.0,100.97051922038403,22.12147095299441,17.726314400410985,18.827389310132556
2022-04-26 08:00:00,53067.0,2806.0,11140.0,30566.0,1937.0,5590.0,104.75375732260234,44.901053163187285,,-18.290777611252025,8,1,4,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,53737.0,52170.0,11140.0,11140.0,1972.0,1663.0,3837.0,4315.0,104.4790375197138,23.720320292340933,30.565690535443352,23.149768135034925
2022-04-26 09:00:00,52905.0,2806.0,11140.0,30566.0,1953.0,6961.0,113.36517718723348,53.2476333513169,,-29.343481605605945,9,1,4,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,53067.0,52491.0,11140.0,11140.0,1937.0,1522.0,5590.0,5417.0,104.75375732260234,19.602337462326485,44.901053163187285,30.720381346352724
2022-04-26 10:00:00,53355.0,2806.0,11140.0,30566.0,2017.0,7674.0,101.55743086897115,46.33199320956628,,-26.810216201964263,10,1,4,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,52905.0,52945.0,11140.0,11140.0,1953.0,1424.0,6961.0,6077.0,113.36517718723348,14.779976739437032,53.2476333513169,44.29978090504864
